trip_id,arrival_time,departure_time,stop_id,stop_sequence
88155,16:10:00,16:10:00,20676,25
88155,,,20677,26
88155,16:19:00,16:19:00,20656,27
88155,,,20680,28
88155,,,20681,29
88155,,,20682,30
88155,16:24:00,16:24:00,20729,31
88155,,,23417,32
88155,16:28:00,16:28:00,20728,33
88155,,,20684,34
88155,,,20683,35
88155,,,20685,36
88155,,,20643,37
88155,16:38:00,16:38:00,20625,38
88155,,,20626,39
88155,16:42:00,16:42:00,20662,40
88155,,,20686,41
88155,16:47:00,16:47:00,20723,42
88156,17:04:00,17:04:00,20633,1
88156,,,20657,2
88156,,,20658,3
88156,,,20659,4
88156,,,20616,5
88156,17:12:00,17:12:00,20660,6
88156,,,20661,7
88156,17:17:00,17:17:00,20724,8
88156,,,20725,9
88156,17:21:00,17:21:00,20625,10
88156,,,20726,11
88156,,,20663,12
88156,,,20664,13
88156,,,20665,14
88156,,,20666,15
88156,17:31:00,17:31:00,20667,16
88156,,,20668,17
88156,,,20701,18
88156,,,20670,19
88156,17:36:00,17:36:00,20671,20
88156,,,20672,21
88156,,,20673,22
88156,,,20674,23
88156,17:42:00,17:42:00,20656,24
88156,17:52:00,17:52:00,20676,25
88156,,,20677,26
88156,18:01:00,18:01:00,20656,27
88156,,,20680,28
88156,,,20681,29
88156,,,20682,30
88156,18:06:00,18:06:00,20729,31
88156,,,23417,32
88156,18:10:00,18:10:00,20728,33
88156,,,20684,34
88156,,,20683,35
88156,,,20685,36
88156,,,20643,37
88156,18:20:00,18:20:00,20625,38
88156,,,20626,39
88156,18:24:00,18:24:00,20662,40
88156,,,20686,41
88156,18:29:00,18:29:00,20723,42
88157,18:43:00,18:43:00,20633,1
88157,,,20657,2
88157,,,20658,3
88157,,,20659,4
88157,,,20616,5
88157,18:51:00,18:51:00,20660,6
88157,,,20661,7
88157,18:55:00,18:55:00,20724,8
88157,,,20725,9
88157,18:59:00,18:59:00,20625,10
88157,,,20726,11
88157,,,20663,12
88157,,,20664,13
88157,,,20665,14
88157,,,20666,15
88157,19:09:00,19:09:00,20667,16
88157,,,20668,17
88157,,,20701,18
88157,,,20670,19
88157,19:13:00,19:13:00,20671,20
88157,,,20672,21
88157,,,20673,22
88157,,,20674,23
88157,19:20:00,19:20:00,20656,24
88157,19:30:00,19:30:00,20676,25
88157,,,20677,26
88157,19:39:00,19:39:00,20656,27
88157,,,20680,28
88157,,,20681,29
88157,,,20682,30
88157,19:44:00,19:44:00,20729,31
88157,,,23417,32
88157,19:48:00,19:48:00,20728,33
88157,,,20684,34
88157,,,20683,35
88157,,,20685,36
88157,,,20643,37
88157,19:58:00,19:58:00,20625,38
88157,,,20626,39
88157,20:02:00,20:02:00,20662,40
88157,,,20686,41
88157,20:07:00,20:07:00,20723,42
88158,20:17:00,20:17:00,20633,1
88158,,,20657,2
88158,,,20658,3
88158,,,20659,4
88158,,,20616,5
88158,20:25:00,20:25:00,20660,6
88158,,,20661,7
88158,20:30:00,20:30:00,20724,8
88158,,,20725,9
88158,20:34:00,20:34:00,20625,10
88158,,,20726,11
88158,,,20663,12
88158,,,20664,13
88158,,,20665,14
88158,,,20666,15
88158,20:44:00,20:44:00,20667,16
88158,,,20668,17
88158,,,20701,18
88158,,,20670,19
88158,20:48:00,20:48:00,20671,20
88158,,,20672,21
88158,,,20673,22
88158,,,20674,23
88158,20:55:00,20:55:00,20656,24
88158,21:05:00,21:05:00,20676,25
93576,07:40:00,07:40:00,20633,1
93576,,,20657,2
93576,,,20658,3
93576,,,20659,4
93576,,,20616,5
93576,07:48:00,07:48:00,20660,6
93576,,,20661,7
93576,07:53:00,07:53:00,20724,8
93576,,,20725,9
93576,07:57:00,07:57:00,20625,10
93576,,,20726,11
93576,,,20663,12
93576,,,20664,13
93576,,,20665,14
93576,,,20666,15
93576,08:07:00,08:07:00,20667,16
93576,,,20668,17
93576,,,20701,18
93576,,,20670,19
93576,08:11:00,08:11:00,20671,20
93576,,,20672,21
93576,,,20673,22
93576,,,20674,23
93576,08:18:00,08:18:00,20656,24
93576,08:28:00,08:28:00,20676,25
93576,,,20677,26
93576,08:37:00,08:37:00,20656,27
93576,,,20680,28
93576,,,20681,29
93576,,,20682,30
93576,08:42:00,08:42:00,20729,31
93576,,,23417,32
93576,08:46:00,08:46:00,20728,33
93576,,,20684,34
93576,,,20683,35
93576,,,20685,36
93576,,,20643,37
93576,08:56:00,08:56:00,20625,38
93576,,,20626,39
93576,09:00:00,09:00:00,20662,40
93576,,,20686,41
93576,09:05:00,09:05:00,20723,42
93577,09:22:00,09:22:00,20633,1
93577,,,20657,2
93577,,,20658,3
93577,,,20659,4
93577,,,20616,5
93577,09:30:00,09:30:00,20660,6
93577,,,20661,7
93577,09:35:00,09:35:00,20724,8
93577,,,20725,9
93577,09:39:00,09:39:00,20625,10
93577,,,20726,11
93577,,,20663,12
93577,,,20664,13
93577,,,20665,14
93577,,,20666,15
93577,09:49:00,09:49:00,20667,16
93577,,,20668,17
93577,,,20701,18
93577,,,20670,19
93577,09:53:00,09:53:00,20671,20
93577,,,20672,21
93577,,,20673,22
93577,,,20674,23
93577,10:00:00,10:00:00,20656,24
93577,10:10:00,10:10:00,20676,25
93577,,,20677,26
93577,10:19:00,10:19:00,20656,27
93577,,,20680,28
93577,,,20681,29
93577,,,20682,30
93577,10:24:00,10:24:00,20729,31
93577,,,23417,32
93577,10:28:00,10:28:00,20728,33
93577,,,20684,34
93577,,,20683,35
93577,,,20685,36
93577,,,20643,37
93577,10:38:00,10:38:00,20625,38
93577,,,20626,39
93577,10:42:00,10:42:00,20662,40
93577,,,20686,41
93577,10:47:00,10:47:00,20723,42
93578,11:04:00,11:04:00,20633,1
93578,,,20657,2
93578,,,20658,3
93578,,,20659,4
93578,,,20616,5
93578,11:12:00,11:12:00,20660,6
93578,,,20661,7
93578,11:17:00,11:17:00,20724,8
93578,,,20725,9
93578,11:21:00,11:21:00,20625,10
93578,,,20726,11
93578,,,20663,12
93578,,,20664,13
93578,,,20665,14
93578,,,20666,15
93578,11:31:00,11:31:00,20667,16
93578,,,20668,17
93578,,,20701,18
93578,,,20670,19
93578,11:36:00,11:36:00,20671,20
93578,,,20672,21
93578,,,20673,22
93578,,,20674,23
93578,11:42:00,11:42:00,20656,24
93578,11:52:00,11:52:00,20676,25
93578,,,20677,26
93578,12:01:00,12:01:00,20656,27
93578,,,20680,28
93578,,,20681,29
93578,,,20682,30
93578,12:06:00,12:06:00,20729,31
93578,,,23417,32
93578,12:10:00,12:10:00,20728,33
93578,,,20684,34
93578,,,20683,35
93578,,,20685,36
93578,,,20643,37
93578,12:20:00,12:20:00,20625,38
93578,,,20626,39
93578,12:24:00,12:24:00,20662,40
93578,,,20686,41
93578,12:29:00,12:29:00,20723,42
93579,12:46:00,12:46:00,20633,1
93579,,,20657,2
93579,,,20658,3
93579,,,20659,4
93579,,,20616,5
93579,12:54:00,12:54:00,20660,6
93579,,,20661,7
93579,12:59:00,12:59:00,20724,8
93579,,,20725,9
93579,13:03:00,13:03:00,20625,10
93579,,,20726,11
93579,,,20663,12
93579,,,20664,13
93579,,,20665,14
93579,,,20666,15
93579,13:13:00,13:13:00,20667,16
93579,,,20668,17
93579,,,20701,18
93579,,,20670,19
93579,13:17:00,13:17:00,20671,20
93579,,,20672,21
93579,,,20673,22
93579,,,20674,23
93579,13:24:00,13:24:00,20656,24
93579,13:34:00,13:34:00,20676,25
93579,,,20677,26
93579,13:43:00,13:43:00,20656,27
93579,,,20680,28
93579,,,20681,29
93579,,,20682,30
93579,13:48:00,13:48:00,20729,31
93579,,,23417,32
93579,13:52:00,13:52:00,20728,33
93579,,,20684,34
93579,,,20683,35
93579,,,20685,36
93579,,,20643,37
93579,14:02:00,14:02:00,20625,38
93579,,,20626,39
93579,14:06:00,14:06:00,20662,40
93579,,,20686,41
93579,14:11:00,14:11:00,20723,42
93580,14:28:00,14:28:00,20633,1
93580,,,20657,2
93580,,,20658,3
93580,,,20659,4
93580,,,20616,5
93580,14:36:00,14:36:00,20660,6
93580,,,20661,7
93580,14:41:00,14:41:00,20724,8
93580,,,20725,9
93580,14:45:00,14:45:00,20625,10
93580,,,20726,11
93580,,,20663,12
93580,,,20664,13
93580,,,20665,14
93580,,,20666,15
93580,14:55:00,14:55:00,20667,16
93580,,,20668,17
93580,,,20701,18
93580,,,20670,19
93580,14:59:00,14:59:00,20671,20
93580,,,20672,21
93580,,,20673,22
93580,,,20674,23
93580,15:06:00,15:06:00,20656,24
93580,15:16:00,15:16:00,20676,25
93580,,,20677,26
93580,15:25:00,15:25:00,20656,27
93580,,,20680,28
93580,,,20681,29
93580,,,20682,30
93580,15:30:00,15:30:00,20729,31
93580,,,23417,32
93580,15:34:00,15:34:00,20728,33
93580,,,20684,34
93580,,,20683,35
93580,,,20685,36
93580,,,20643,37
93580,15:44:00,15:44:00,20625,38
93580,,,20626,39
93580,15:48:00,15:48:00,20662,40
93580,,,20686,41
93580,15:53:00,15:53:00,20723,42
93581,16:10:00,16:10:00,20633,1
93581,,,20657,2
93581,,,20658,3
93581,,,20659,4
93581,,,20616,5
93581,16:18:00,16:18:00,20660,6
93581,,,20661,7
93581,16:23:00,16:23:00,20724,8
93581,,,20725,9
93581,16:27:00,16:27:00,20625,10
93581,,,20726,11
93581,,,20663,12
93581,,,20664,13
93581,,,20665,14
93581,,,20666,15
93581,16:37:00,16:37:00,20667,16
93581,,,20668,17
93581,,,20701,18
93581,,,20670,19
93581,16:41:00,16:41:00,20671,20
93581,,,20672,21
93581,,,20673,22
93581,,,20674,23
93581,16:48:00,16:48:00,20656,24
93581,16:58:00,16:58:00,20676,25
93581,,,20677,26
93581,17:07:00,17:07:00,20656,27
93581,,,20680,28
93581,,,20681,29
93581,,,20682,30
93581,17:12:00,17:12:00,20729,31
93581,,,23417,32
93581,17:16:00,17:16:00,20728,33
93581,,,20684,34
93581,,,20683,35
93581,,,20685,36
93581,,,20643,37
93581,17:26:00,17:26:00,20625,38
93581,,,20626,39
93581,17:30:00,17:30:00,20662,40
93581,,,20686,41
93581,17:35:00,17:35:00,20723,42
93582,17:52:00,17:52:00,20633,1
93582,,,20657,2
93582,,,20658,3
93582,,,20659,4
93582,,,20616,5
93582,18:00:00,18:00:00,20660,6
93582,,,20661,7
93582,18:05:00,18:05:00,20724,8
93582,,,20725,9
93582,18:09:00,18:09:00,20625,10
93582,,,20726,11
93582,,,20663,12
93582,,,20664,13
93582,,,20665,14
93582,,,20666,15
93582,18:19:00,18:19:00,20667,16
93582,,,20668,17
93582,,,20701,18
93582,,,20670,19
93582,18:23:00,18:23:00,20671,20
93582,,,20672,21
93582,,,20673,22
93582,,,20674,23
93582,18:30:00,18:30:00,20656,24
93582,18:40:00,18:40:00,20676,25
93582,,,20677,26
93582,18:49:00,18:49:00,20656,27
93582,,,20680,28
93582,,,20681,29
93582,,,20682,30
93582,18:54:00,18:54:00,20729,31
93582,,,23417,32
93582,18:58:00,18:58:00,20728,33
93582,,,20684,34
93582,,,20683,35
93582,,,20685,36
93582,,,20643,37
93582,19:08:00,19:08:00,20625,38
93582,,,20626,39
93582,19:12:00,19:12:00,20662,40
93582,,,20686,41
93582,19:17:00,19:17:00,20723,42
93583,19:30:00,19:30:00,20633,1
93583,,,20657,2
93583,,,20658,3
93583,,,20659,4
93583,,,20616,5
93583,19:38:00,19:38:00,20660,6
93583,,,20661,7
93583,19:43:00,19:43:00,20724,8
93583,,,20725,9
93583,19:47:00,19:47:00,20625,10
93583,,,20726,11
93583,,,20663,12
93583,,,20664,13
93583,,,20665,14
93583,,,20666,15
93583,19:57:00,19:57:00,20667,16
93583,,,20668,17
93583,,,20701,18
93583,,,20670,19
93583,20:05:00,20:05:00,20671,20
93583,,,20672,21
93583,,,20673,22
93583,,,20674,23
93583,20:10:00,20:10:00,20656,24
93583,20:18:00,20:18:00,20676,25
93583,,,20677,26
93583,20:29:00,20:29:00,20656,27
93583,,,20680,28
93583,,,20681,29
93583,,,20682,30
93583,20:40:00,20:40:00,20729,31
93583,,,23417,32
93583,20:48:00,20:48:00,20728,33
93583,,,20684,34
93583,,,20683,35
93583,,,20685,36
93583,,,20643,37
93583,20:58:00,20:58:00,20625,38
93583,,,20626,39
93583,21:02:00,21:02:00,20662,40
93583,,,20686,41
93583,21:07:00,21:07:00,20723,42
