trip_id,route_id,service_id,trip_headsign,trip_short_name,direction_id,block_id,shape_id,wheelchair_accessible,bikes_allowed
354090,25,3,"Hamilton E. Holmes Station",,0,2982409,shp-25-51,0,0
356020,45,1,"Marietta Transfer Center",,1,2943002,shp-45-51,0,0
357020,30,1,"Marietta Transfer Center",,1,2934002,shp-30-51,0,0
361070,25,2,"Cumberland Transfer Center",,1,2948707,shp-25-01,0,0
365020,50,1,"Marietta Transfer Center",,1,2935602,shp-50-51,0,0
365090,50,3,"Marietta Transfer Center",,1,2974609,shp-50-51,0,0
367090,30,3,"Hamilton E. Holmes Station",,0,2975309,shp-30-01,0,0
369090,40,3,"Marietta Transfer Center",,1,2976709,shp-40-51,0,0
370090,15,3,"Cumberland Transfer Center",,0,2973509,shp-15-01,0,0
37070,20,2,"Cumberland Transfer Center",,0,2949207,shp-20-03,0,0
389070,GREEN,2,"Circulator Green - Battery/Windy Hill",,0,2951007,shp-Green-03,0,0
398090,45,3,"KSU-Kennesaw Campus",,0,2976609,shp-45-01,0,0
406070,30,2,"Hamilton E. Holmes Station",,0,2948307,shp-30-01,0,0
415090,BLUE,3,"Circ Blue - Battery/Cumberland Transfer Center",,1,2982309,shp-Blue-02,0,0
416020,30,1,"Marietta Transfer Center",,1,2935902,shp-30-52,0,0
42010,30,4,"Hamilton E. Holmes Station",,0,2844201,shp-30-01,0,0
425020,50,1,"Cumberland Transfer Center",,0,2935102,shp-50-01,0,0
427090,10,3,"Arts Center Station",,0,2973909,shp-10-03,0,0
436010,40,4,"KSU-Kennesaw Campus",,0,2845701,shp-40-01,0,0
437070,RAPID,2,"KSU-Kennesaw Campus limited stops",,1,2950107,shp-Rapid-52,0,0
446070,50,2,"Marietta Transfer Center",,1,2949107,shp-50-51,0,0
449010,25,4,"Hamilton E. Holmes Station",,0,2844301,shp-25-51,0,0
464020,25,1,"Hamilton E. Holmes Station",,0,2943302,shp-25-51,0,0
469090,RAPID,3,"Arts Center Station with limited stops",,0,2977409,shp-Rapid-01,0,0
470090,20,3,"Marietta Transfer Center",,1,2981709,shp-20-54,0,0
47070,10,2,"Arts Center Station",,0,2949607,shp-10-03,0,0
477010,25,4,"Hamilton E. Holmes Station",,0,2870301,shp-25-51,0,0
485020,30,1,"Hamilton E. Holmes Station",,0,2937002,shp-30-01,0,0
485090,30,3,"Hamilton E. Holmes Station",,0,2975909,shp-30-01,0,0
53070,45,2,"KSU-Kennesaw Campus",,0,2950807,shp-45-01,0,0
533010,10,4,"Marietta Transfer Center",,1,2844801,shp-10-52,0,0
534070,15,2,"Cumberland Transfer Center",,0,2949807,shp-15-01,0,0
537010,40,4,"KSU-Kennesaw Campus",,0,2845701,shp-40-01,0,0
540020,RAPID,1,"Arts Center Station with limited stops",,0,2938602,shp-Rapid-02,0,0
542010,30,4,"Marietta Transfer Center",,1,2845001,shp-30-52,0,0
543010,45,4,"KSU-Kennesaw Campus",,0,2845901,shp-45-01,0,0
553090,20,3,"Marietta Transfer Center",,1,2981709,shp-20-54,0,0
56020,20,1,"Marietta Transfer Center",,1,2935702,shp-20-54,0,0
562070,30,2,"Marietta Transfer Center",,1,2947607,shp-30-52,0,0
564070,BLUE,2,"Circ Blue - Battery/Cumberland Transfer Center",,1,2950907,shp-Blue-02,0,0
576010,15,4,"Cumberland Transfer Center",,0,2845301,shp-15-01,0,0
580090,BLUE,3,"Circ Blue - Battery/Cumberland Transfer Center",,1,2982309,shp-Blue-02,0,0
582010,30,4,"Marietta Transfer Center",,1,2844401,shp-30-52,0,0
59020,40,1,"KSU-Kennesaw Campus",,0,2937902,shp-40-01,0,0
591020,40,1,"KSU-Kennesaw Campus",,0,2937702,shp-40-01,0,0
594020,15,1,"Marietta Transfer Center",,1,2934302,shp-15-51,0,0
596010,20,4,"Cumberland Transfer Center",,0,2844701,shp-20-03,0,0
600070,50,2,"Cumberland Transfer Center",,0,2949107,shp-50-01,0,0
615020,10,1,"Marietta Transfer Center",,1,2942902,shp-10-52,0,0
616090,30,3,"Marietta Transfer Center",,1,2975509,shp-30-52,0,0
617090,RAPID,3,"KSU-Kennesaw Campus limited stops",,1,2976809,shp-Rapid-52,0,0
618020,15,1,"Marietta Transfer Center",,1,2934302,shp-15-51,0,0
620070,15,2,"Marietta Transfer Center",,1,2949007,shp-15-51,0,0
626070,45,2,"KSU-Kennesaw Campus",,0,2950707,shp-45-01,0,0
63020,GREEN,1,"Circulator Green - Battery/Windy Hill",,0,2943402,shp-Green-05,0,0
635090,10,3,"Marietta Transfer Center",,1,2981709,shp-10-52,0,0
637020,25,1,"Cumberland Transfer Center",,1,2943102,shp-25-01,0,0
640010,30,4,"Marietta Transfer Center",,1,2844401,shp-30-52,0,0
64010,20,4,"Cumberland Transfer Center",,0,2844701,shp-20-03,0,0
641070,RAPID,2,"KSU-Kennesaw Campus limited stops",,1,2950107,shp-Rapid-52,0,0
646090,30,3,"Marietta Transfer Center",,1,2981509,shp-30-52,0,0
65070,50,2,"Marietta Transfer Center",,1,2948507,shp-50-51,0,0
653020,10,1,"Arts Center Station",,0,2942802,shp-10-03,0,0
656070,30,2,"Marietta Transfer Center",,1,2948107,shp-30-52,0,0
19010,RAPID,4,"KSU-Kennesaw Campus limited stops",,1,2846001,shp-Rapid-52,0,0
193020,RAPID,1,"Marietta Transfer Center limited stops",,1,2937202,shp-Rapid-51,0,0
194020,RAPID,1,"Arts Center Station with limited stops",,0,2938502,shp-Rapid-01,0,0
194090,RAPID,3,"Arts Center Station with limited stops",,0,2977309,shp-Rapid-01,0,0
195090,15,3,"Marietta Transfer Center",,1,2973509,shp-15-51,0,0
196020,50,1,"Cumberland Transfer Center",,0,2936202,shp-50-01,0,0
199090,30,3,"Hamilton E. Holmes Station",,0,2974909,shp-30-01,0,0
204070,30,2,"Hamilton E. Holmes Station",,0,2947607,shp-30-01,0,0
212020,15,1,"Cumberland Transfer Center",,0,2935402,shp-15-01,0,0
217010,15,4,"Cumberland Transfer Center",,0,2845301,shp-15-01,0,0
223020,RAPID,1,"KSU-Kennesaw Campus limited stops",,1,2938202,shp-Rapid-52,0,0
234090,30,3,"Hamilton E. Holmes Station",,0,2975009,shp-30-01,0,0
242010,15,4,"Cumberland Transfer Center",,0,2844601,shp-15-01,0,0
243020,RAPID,1,"KSU-Kennesaw Campus limited stops",,1,2938402,shp-Rapid-52,0,0
249020,15,1,"Marietta Transfer Center",,1,2935002,shp-15-51,0,0
255090,GREEN,3,"Circulator Green - Battery/Windy Hill",,0,2982209,shp-Green-05,0,0
258090,40,3,"Marietta Transfer Center",,1,2976709,shp-40-51,0,0
26010,30,4,"Marietta Transfer Center",,1,2844201,shp-30-52,0,0
269020,20,1,"Cumberland Transfer Center",,0,2942902,shp-20-03,0,0
273020,50,1,"Cumberland Transfer Center",,0,2935802,shp-50-01,0,0
277010,25,4,"Hamilton E. Holmes Station",,0,2844301,shp-25-51,0,0
278090,30,3,"Hamilton E. Holmes Station",,0,2975609,shp-30-01,0,0
291020,RAPID,1,"Arts Center Station with limited stops",,0,2938502,shp-Rapid-01,0,0
291090,RAPID,3,"Arts Center Station with limited stops",,0,2977309,shp-Rapid-01,0,0
294020,GREEN,1,"Circulator Green - Battery/Windy Hill",,0,2943402,shp-Green-05,0,0
297090,25,3,"Cumberland Transfer Center",,1,2978809,shp-25-01,0,0
301010,20,4,"Cumberland Transfer Center",,0,2845201,shp-20-03,0,0
305010,15,4,"Cumberland Transfer Center",,0,2845301,shp-15-01,0,0
306020,25,1,"Hamilton E. Holmes Station",,0,2940002,shp-25-51,0,0
306090,25,3,"Hamilton E. Holmes Station",,0,2978809,shp-25-51,0,0
3070,50,2,"Marietta Transfer Center",,1,2949107,shp-50-51,0,0
307090,30,3,"Hamilton E. Holmes Station",,0,2974909,shp-30-01,0,0
320090,10,3,"Arts Center Station",,0,2973609,shp-10-03,0,0
711020,101,1,"Civic Center Station/Five Points Station",,0,2942002,shp-101-02,0,0
715090,45,3,"Marietta Transfer Center",,1,2981809,shp-45-51,0,0
716020,30,1,"Hamilton E. Holmes Station",,0,2934202,shp-30-01,0,0
721010,10,4,"Arts Center Station",,0,2845401,shp-10-03,0,0
726090,10,3,"Arts Center Station",,0,2973209,shp-10-03,0,0
731070,25,2,"Hamilton E. Holmes Station",,0,2949707,shp-25-51,0,0
735090,BLUE,3,"Circ Blue - Battery/Cumberland Transfer Center",,1,2981409,shp-Blue-02,0,0
739020,10,1,"Arts Center Station",,0,2934902,shp-10-03,0,0
739090,10,3,"Arts Center Station",,0,2973909,shp-10-03,0,0
74010,20,4,"Marietta Transfer Center",,1,2845201,shp-20-54,0,0
742090,GREEN,3,"Circulator Green - Battery/Windy Hill",,0,2982209,shp-Green-05,0,0
743070,BLUE,2,"Circ Blue - Battery/Cumberland Transfer Center",,1,2950907,shp-Blue-02,0,0
75020,25,1,"Cumberland Transfer Center",,1,2943202,shp-25-01,0,0
755020,RAPID,1,"Arts Center Station with limited stops",,0,2938302,shp-Rapid-01,0,0
755090,RAPID,3,"Arts Center Station with limited stops",,0,2977109,shp-Rapid-01,0,0
758020,10,1,"Arts Center Station",,0,2934402,shp-10-03,0,0
761020,15,1,"Cumberland Transfer Center",,0,2936502,shp-15-01,0,0
766070,10,2,"Marietta Transfer Center",,1,2948207,shp-10-52,0,0
780020,10,1,"Arts Center Station",,0,2934402,shp-10-03,0,0
781090,10,3,"Arts Center Station",,0,2973609,shp-10-03,0,0
787020,30,1,"Hamilton E. Holmes Station",,0,2936702,shp-30-01,0,0
804070,20,2,"Cumberland Transfer Center",,0,2948607,shp-20-03,0,0
807020,15,1,"Marietta Transfer Center",,1,2935002,shp-15-51,0,0
816090,10,3,"Arts Center Station",,0,2973309,shp-10-03,0,0
82090,30,3,"Marietta Transfer Center",,1,2975509,shp-30-52,0,0
827010,10,4,"Arts Center Station",,0,2845401,shp-10-03,0,0
835010,40,4,"Marietta Transfer Center",,1,2845701,shp-40-51,0,0
846070,GREEN,2,"Circulator Green - Battery/Windy Hill",,0,2951207,shp-Green-05,0,0
848090,20,3,"Cumberland Transfer Center",,0,2973709,shp-20-03,0,0
85020,50,1,"Marietta Transfer Center",,1,2935602,shp-50-51,0,0
852020,25,1,"Cumberland Transfer Center",,1,2943302,shp-25-01,0,0
854020,10,1,"Arts Center Station",,0,2935502,shp-10-03,0,0
857020,50,1,"Marietta Transfer Center",,1,2935602,shp-50-51,0,0
857090,50,3,"Marietta Transfer Center",,1,2974609,shp-50-51,0,0
858090,10,3,"Arts Center Station",,0,2981709,shp-10-03,0,0
881090,25,3,"Hamilton E. Holmes Station",,0,2978809,shp-25-51,0,0
886020,40,1,"Marietta Transfer Center",,1,2937702,shp-40-51,0,0
899070,10,2,"Arts Center Station",,0,2948207,shp-10-03,0,0
90010,50,4,"Marietta Transfer Center",,1,2845101,shp-50-51,0,0
914090,30,3,"Marietta Transfer Center",,1,2975309,shp-30-52,0,0
922020,10,1,"Arts Center Station",,0,2935502,shp-10-03,0,0
940010,50,4,"Cumberland Transfer Center",,0,2845101,shp-50-01,0,0
943090,45,3,"Marietta Transfer Center",,1,2981809,shp-45-51,0,0
950070,25,2,"Cumberland Transfer Center",,1,2947907,shp-25-01,0,0
953020,30,1,"Marietta Transfer Center",,1,2933902,shp-30-52,0,0
953090,30,3,"Marietta Transfer Center",,1,2973109,shp-30-52,0,0
958020,30,1,"Hamilton E. Holmes Station",,0,2936002,shp-30-01,0,0
959020,RAPID,1,"Arts Center Station with limited stops",,0,2938102,shp-Rapid-01,0,0
960010,10,4,"Marietta Transfer Center",,1,2844801,shp-10-52,0,0
963020,100,1,"Civic Center Station/Five Points Station",,0,2940802,shp-100-01,0,0
968090,20,3,"Marietta Transfer Center",,1,2974709,shp-20-54,0,0
969020,50,1,"Cumberland Transfer Center/Tip Top",,0,2935802,shp-50-02,0,0
970020,50,1,"Cumberland Transfer Center",,0,2935802,shp-50-01,0,0
97020,20,1,"Marietta Transfer Center",,1,2934802,shp-20-54,0,0
975090,15,3,"Marietta Transfer Center",,1,2975409,shp-15-51,0,0
981090,45,3,"KSU-Kennesaw Campus",,0,2981809,shp-45-01,0,0
983020,50,1,"Marietta Transfer Center",,1,2935802,shp-50-51,0,0
990020,50,1,"Cumberland Transfer Center",,0,2935602,shp-50-01,0,0
99020,RAPID,1,"Arts Center Station with limited stops",,0,2938502,shp-Rapid-01,0,0
996090,20,3,"Cumberland Transfer Center",,0,2974709,shp-20-03,0,0
999070,30,2,"Hamilton E. Holmes Station",,0,2947707,shp-30-01,0,0
32090,RAPID,3,"KSU-Kennesaw Campus limited stops",,1,2977209,shp-Rapid-52,0,0
323020,15,1,"Cumberland Transfer Center",,0,2935402,shp-15-01,0,0
324020,101,1,"Marietta Transfer Center",,1,2942102,shp-101-51,0,0
328020,RAPID,1,"Arts Center Station with limited stops",,0,2940302,shp-Rapid-01,0,0
328090,RAPID,3,"Arts Center Station with limited stops",,0,2979109,shp-Rapid-01,0,0
33020,RAPID,1,"KSU-Kennesaw Campus limited stops",,1,2938002,shp-Rapid-52,0,0
338010,RAPID,4,"KSU-Kennesaw Campus limited stops",,1,2846101,shp-Rapid-52,0,0
343070,10,2,"Marietta Transfer Center",,1,2949307,shp-10-52,0,0
35070,30,2,"Hamilton E. Holmes Station",,0,2948907,shp-30-01,0,0
358020,BLUE,1,"Circ Blue - Battery/Cumberland Transfer Center",,1,2942602,shp-Blue-02,0,0
359090,20,3,"Cumberland Transfer Center",,0,2981709,shp-20-03,0,0
364090,15,3,"Marietta Transfer Center",,1,2975409,shp-15-51,0,0
367020,30,1,"Hamilton E. Holmes Station",,0,2936402,shp-30-01,0,0
371090,10,3,"Marietta Transfer Center",,1,2973609,shp-10-52,0,0
372010,45,4,"Marietta Transfer Center",,1,2845801,shp-45-51,0,0
374010,15,4,"Marietta Transfer Center",,1,2845301,shp-15-51,0,0
375070,10,2,"Marietta Transfer Center",,1,2949607,shp-10-52,0,0
383090,10,3,"Marietta Transfer Center",,1,2974009,shp-10-52,0,0
39070,GREEN,2,"Circulator Green - Battery/Windy Hill",,0,2951207,shp-Green-05,0,0
392090,GREEN,3,"Circulator Green - Battery/Windy Hill",,0,2981109,shp-Green-03,0,0
393020,10,1,"Marietta Transfer Center",,1,2934902,shp-10-52,0,0
396090,BLUE,3,"Circ Blue - Battery/Cumberland Transfer Center",,1,2981409,shp-Blue-02,0,0
401070,15,2,"Marietta Transfer Center",,1,2949007,shp-15-51,0,0
402010,40,4,"KSU-Kennesaw Campus",,0,2845601,shp-40-01,0,0
405020,30,1,"Marietta Transfer Center",,1,2934202,shp-30-52,0,0
409020,102,1,"Arts Center Station",,0,2941202,shp-102-01,0,0
410020,20,1,"Marietta Transfer Center",,1,2934502,shp-20-54,0,0
412090,15,3,"Marietta Transfer Center",,1,2974409,shp-15-51,0,0
417020,30,1,"Hamilton E. Holmes Station",,0,2933902,shp-30-01,0,0
419020,RAPID,1,"KSU-Kennesaw Campus limited stops",,1,2938402,shp-Rapid-52,0,0
424090,RAPID,3,"Arts Center Station with limited stops",,0,2976109,shp-Rapid-01,0,0
425090,50,3,"Cumberland Transfer Center",,0,2974109,shp-50-01,0,0
429070,10,2,"Marietta Transfer Center",,1,2949307,shp-10-52,0,0
487090,40,3,"Marietta Transfer Center",,1,2976509,shp-40-51,0,0
491090,30,3,"Marietta Transfer Center",,1,2973109,shp-30-52,0,0
496020,50,1,"Marietta Transfer Center",,1,2935602,shp-50-51,0,0
508070,RAPID,2,"KSU-Kennesaw Campus limited stops",,1,2950007,shp-Rapid-52,0,0
528090,15,3,"Cumberland Transfer Center",,0,2975209,shp-15-01,0,0
549070,15,2,"Cumberland Transfer Center",,0,2949007,shp-15-01,0,0
553020,20,1,"Marietta Transfer Center",,1,2942902,shp-20-54,0,0
565020,15,1,"Cumberland Transfer Center",,0,2934302,shp-15-01,0,0
571090,25,3,"Hamilton E. Holmes Station",,0,2978709,shp-25-51,0,0
580020,BLUE,1,"Circ Blue - Battery/Cumberland Transfer Center",,1,2943502,shp-Blue-02,0,0
587020,BLUE,1,"Circ Blue - Battery/Cumberland Transfer Center",,1,2943502,shp-Blue-02,0,0
587090,BLUE,3,"Circ Blue - Battery/Cumberland Transfer Center",,1,2982309,shp-Blue-02,0,0
593090,30,3,"Marietta Transfer Center",,1,2974309,shp-30-52,0,0
602010,10,4,"Marietta Transfer Center",,1,2845401,shp-10-52,0,0
603090,10,3,"Arts Center Station",,0,2973309,shp-10-03,0,0
605070,10,2,"Marietta Transfer Center",,1,2948207,shp-10-52,0,0
606020,20,1,"Cumberland Transfer Center",,0,2934802,shp-20-03,0,0
609010,RAPID,4,"KSU-Kennesaw Campus limited stops",,1,2846101,shp-Rapid-52,0,0
610010,15,4,"Cumberland Transfer Center",,0,2845301,shp-15-01,0,0
61090,15,3,"Marietta Transfer Center",,1,2974009,shp-15-51,0,0
611070,RAPID,2,"Arts Center Station with limited stops",,0,2949907,shp-Rapid-01,0,0
613010,15,4,"Cumberland Transfer Center",,0,2844601,shp-15-01,0,0
614070,30,2,"Marietta Transfer Center",,1,2947607,shp-30-52,0,0
627090,10,3,"Marietta Transfer Center",,1,2974509,shp-10-52,0,0
629020,20,1,"Marietta Transfer Center",,1,2935702,shp-20-54,0,0
630070,30,2,"Marietta Transfer Center",,1,2947607,shp-30-52,0,0
643020,50,1,"Marietta Transfer Center",,1,2935802,shp-50-51,0,0
648020,10,1,"Marietta Transfer Center",,1,2934902,shp-10-52,0,0
657010,30,4,"Hamilton E. Holmes Station",,0,2845001,shp-30-01,0,0
659090,50,3,"Marietta Transfer Center",,1,2974109,shp-50-51,0,0
66070,10,2,"Arts Center Station",,0,2948207,shp-10-03,0,0
666090,BLUE,3,"Circ Blue - Battery/Cumberland Transfer Center",,1,2982309,shp-Blue-02,0,0
667010,15,4,"Marietta Transfer Center",,1,2845301,shp-15-51,0,0
672020,30,1,"Hamilton E. Holmes Station",,0,2936902,shp-30-01,0,0
41090,15,3,"Cumberland Transfer Center",,0,2975209,shp-15-01,0,0
413070,45,2,"Marietta Transfer Center",,1,2950707,shp-45-51,0,0
414070,15,2,"Marietta Transfer Center",,1,2949807,shp-15-51,0,0
415020,BLUE,1,"Circ Blue - Battery/Cumberland Transfer Center",,1,2943502,shp-Blue-02,0,0
421070,45,2,"KSU-Kennesaw Campus",,0,2950807,shp-45-01,0,0
422070,10,2,"Marietta Transfer Center",,1,2948207,shp-10-52,0,0
423010,50,4,"Marietta Transfer Center",,1,2844501,shp-50-51,0,0
426070,45,2,"Marietta Transfer Center",,1,2950807,shp-45-51,0,0
43070,45,2,"Marietta Transfer Center",,1,2950707,shp-45-51,0,0
457070,25,2,"Cumberland Transfer Center",,1,2947607,shp-25-01,0,0
459070,45,2,"Marietta Transfer Center",,1,2950807,shp-45-51,0,0
462010,50,4,"Cumberland Transfer Center",,0,2845101,shp-50-01,0,0
471090,10,3,"Marietta Transfer Center",,1,2974509,shp-10-52,0,0
48090,GREEN,3,"Circulator Green - Battery/Windy Hill",,0,2981109,shp-Green-05,0,0
482020,20,1,"Marietta Transfer Center",,1,2935702,shp-20-54,0,0
490020,25,1,"Cumberland Transfer Center",,1,2940002,shp-25-01,0,0
495070,10,2,"Arts Center Station",,0,2948407,shp-10-03,0,0
500070,40,2,"KSU-Kennesaw Campus",,0,2950507,shp-40-01,0,0
510090,10,3,"Marietta Transfer Center",,1,2973309,shp-10-52,0,0
511020,30,1,"Hamilton E. Holmes Station",,0,2936602,shp-30-01,0,0
512090,50,3,"Marietta Transfer Center",,1,2975109,shp-50-51,0,0
522010,30,4,"Hamilton E. Holmes Station",,0,2844201,shp-30-01,0,0
531090,40,3,"KSU-Kennesaw Campus",,0,2976709,shp-40-01,0,0
538090,50,3,"Cumberland Transfer Center",,0,2974109,shp-50-01,0,0
540090,RAPID,3,"Arts Center Station with limited stops",,0,2977409,shp-Rapid-02,0,0
546090,50,3,"Cumberland Transfer Center",,0,2974109,shp-50-01,0,0
55010,15,4,"Marietta Transfer Center",,1,2844601,shp-15-51,0,0
567070,GREEN,2,"Circulator Green - Battery/Windy Hill",,0,2951007,shp-Green-05,0,0
568070,20,2,"Cumberland Transfer Center",,0,2949207,shp-20-03,0,0
57020,40,1,"KSU-Kennesaw Campus",,0,2937702,shp-40-01,0,0
574070,30,2,"Hamilton E. Holmes Station",,0,2949507,shp-30-01,0,0
58010,40,4,"Marietta Transfer Center",,1,2845701,shp-40-51,0,0
581070,50,2,"Cumberland Transfer Center",,0,2948507,shp-50-01,0,0
594090,15,3,"Marietta Transfer Center",,1,2973509,shp-15-51,0,0
597020,30,1,"Hamilton E. Holmes Station",,0,2935902,shp-30-01,0,0
430090,15,3,"Marietta Transfer Center",,1,2974009,shp-15-51,0,0
441020,30,1,"Hamilton E. Holmes Station",,0,2935902,shp-30-01,0,0
448070,10,2,"Marietta Transfer Center",,1,2948407,shp-10-52,0,0
451020,45,1,"KSU-Kennesaw Campus",,0,2943002,shp-45-01,0,0
451090,45,3,"KSU-Kennesaw Campus",,0,2981809,shp-45-01,0,0
458010,10,4,"Arts Center Station",,0,2844801,shp-10-03,0,0
466020,20,1,"Marietta Transfer Center",,1,2934502,shp-20-54,0,0
472090,10,3,"Marietta Transfer Center",,1,2973909,shp-10-52,0,0
474090,50,3,"Cumberland Transfer Center",,0,2974609,shp-50-01,0,0
481010,50,4,"Cumberland Transfer Center",,0,2845101,shp-50-01,0,0
489090,50,3,"Cumberland Transfer Center",,0,2974809,shp-50-01,0,0
492070,30,2,"Marietta Transfer Center",,1,2947707,shp-30-52,0,0
50070,10,2,"Arts Center Station",,0,2948407,shp-10-03,0,0
505090,30,3,"Hamilton E. Holmes Station",,0,2974909,shp-30-01,0,0
507070,20,2,"Marietta Transfer Center",,1,2948607,shp-20-54,0,0
521020,10,1,"Arts Center Station",,0,2942902,shp-10-03,0,0
527010,45,4,"Marietta Transfer Center",,1,2845901,shp-45-51,0,0
531020,40,1,"KSU-Kennesaw Campus",,0,2937902,shp-40-01,0,0
541070,RAPID,2,"Arts Center Station with limited stops",,0,2949907,shp-Rapid-01,0,0
547090,30,3,"Marietta Transfer Center",,1,2973409,shp-30-52,0,0
554090,10,3,"Arts Center Station",,0,2974009,shp-10-03,0,0
566010,40,4,"Marietta Transfer Center",,1,2845701,shp-40-51,0,0
575070,30,2,"Hamilton E. Holmes Station",,0,2947707,shp-30-01,0,0
590070,10,2,"Arts Center Station",,0,2948407,shp-10-03,0,0
606090,20,3,"Cumberland Transfer Center",,0,2973809,shp-20-03,0,0
607070,15,2,"Cumberland Transfer Center",,0,2949807,shp-15-01,0,0
616020,30,1,"Marietta Transfer Center",,1,2936602,shp-30-52,0,0
625010,10,4,"Marietta Transfer Center",,1,2845401,shp-10-52,0,0
627020,10,1,"Marietta Transfer Center",,1,2935502,shp-10-52,0,0
632090,15,3,"Cumberland Transfer Center",,0,2973509,shp-15-01,0,0
652020,BLUE,1,"Circ Blue - Battery/Cumberland Transfer Center",,1,2943502,shp-Blue-02,0,0
653090,10,3,"Arts Center Station",,0,2981609,shp-10-03,0,0
659020,50,1,"Marietta Transfer Center",,1,2935102,shp-50-51,0,0
68070,30,2,"Hamilton E. Holmes Station",,0,2947607,shp-30-01,0,0
691020,50,1,"Marietta Transfer Center",,1,2936202,shp-50-51,0,0
694020,50,1,"Marietta Transfer Center",,1,2935102,shp-50-51,0,0
660020,10,1,"Marietta Transfer Center",,1,2934902,shp-10-52,0,0
660090,10,3,"Marietta Transfer Center",,1,2973909,shp-10-52,0,0
661010,20,4,"Marietta Transfer Center",,1,2845201,shp-20-54,0,0
664020,20,1,"Marietta Transfer Center",,1,2934502,shp-20-54,0,0
665070,40,2,"Marietta Transfer Center",,1,2950507,shp-40-51,0,0
669090,50,3,"Cumberland Transfer Center",,0,2974609,shp-50-01,0,0
670090,30,3,"Hamilton E. Holmes Station",,0,2981509,shp-30-01,0,0
67070,40,2,"KSU-Kennesaw Campus",,0,2950607,shp-40-01,0,0
672090,30,3,"Hamilton E. Holmes Station",,0,2975809,shp-30-01,0,0
679070,40,2,"Marietta Transfer Center",,1,2950507,shp-40-51,0,0
683020,15,1,"Cumberland Transfer Center",,0,2935402,shp-15-01,0,0
688090,10,3,"Arts Center Station",,0,2974509,shp-10-03,0,0
690070,15,2,"Marietta Transfer Center",,1,2949007,shp-15-51,0,0
69010,45,4,"KSU-Kennesaw Campus",,0,2845901,shp-45-01,0,0
701070,20,2,"Cumberland Transfer Center",,0,2949207,shp-20-03,0,0
702090,25,3,"Hamilton E. Holmes Station",,0,2978909,shp-25-51,0,0
704020,102,1,"Acworth Park-N-Ride",,1,2941502,shp-102-51,0,0
712020,15,1,"Marietta Transfer Center",,1,2934302,shp-15-51,0,0
715020,45,1,"Marietta Transfer Center",,1,2943002,shp-45-51,0,0
727070,50,2,"Cumberland Transfer Center",,0,2948507,shp-50-01,0,0
730010,RAPID,4,"KSU-Kennesaw Campus limited stops",,1,2846101,shp-Rapid-52,0,0
73020,20,1,"Cumberland Transfer Center",,0,2942902,shp-20-03,0,0
737090,45,3,"Marietta Transfer Center",,1,2976609,shp-45-51,0,0
746020,BLUE,1,"Circ Blue - Battery/Cumberland Transfer Center",,1,2942602,shp-Blue-02,0,0
747070,10,2,"Marietta Transfer Center",,1,2948407,shp-10-52,0,0
750010,20,4,"Cumberland Transfer Center",,0,2845201,shp-20-03,0,0
759020,30,1,"Marietta Transfer Center",,1,2935302,shp-30-52,0,0
759090,30,3,"Marietta Transfer Center",,1,2974309,shp-30-52,0,0
764070,10,2,"Arts Center Station",,0,2949607,shp-10-03,0,0
765070,RAPID,2,"Arts Center Station with limited stops",,0,2950307,shp-Rapid-01,0,0
772090,RAPID,3,"Arts Center Station with limited stops",,0,2979209,shp-Rapid-01,0,0
775090,10,3,"Marietta Transfer Center",,1,2973609,shp-10-52,0,0
781020,10,1,"Arts Center Station",,0,2934402,shp-10-03,0,0
784090,30,3,"Marietta Transfer Center",,1,2975609,shp-30-52,0,0
787090,30,3,"Hamilton E. Holmes Station",,0,2975609,shp-30-01,0,0
597090,30,3,"Hamilton E. Holmes Station",,0,2974909,shp-30-01,0,0
601070,40,2,"KSU-Kennesaw Campus",,0,2950507,shp-40-01,0,0
604010,20,4,"Marietta Transfer Center",,1,2845201,shp-20-54,0,0
615090,10,3,"Marietta Transfer Center",,1,2981709,shp-10-52,0,0
619010,RAPID,4,"Marietta Transfer Center limited stops",,0,2846001,shp-Rapid-03,0,0
62020,20,1,"Cumberland Transfer Center",,0,2935702,shp-20-03,0,0
62090,20,3,"Cumberland Transfer Center",,0,2974709,shp-20-03,0,0
622020,30,1,"Marietta Transfer Center",,1,2936602,shp-30-52,0,0
623090,30,3,"Hamilton E. Holmes Station",,0,2981509,shp-30-01,0,0
637090,25,3,"Cumberland Transfer Center",,1,2981909,shp-25-01,0,0
639070,25,2,"Cumberland Transfer Center",,1,2947807,shp-25-01,0,0
647020,25,1,"Cumberland Transfer Center",,1,2940102,shp-25-01,0,0
658010,45,4,"KSU-Kennesaw Campus",,0,2845801,shp-45-01,0,0
663020,40,1,"Marietta Transfer Center",,1,2937902,shp-40-51,0,0
664090,20,3,"Marietta Transfer Center",,1,2973709,shp-20-54,0,0
668010,10,4,"Arts Center Station",,0,2845401,shp-10-03,0,0
669020,50,1,"Cumberland Transfer Center",,0,2935602,shp-50-01,0,0
675070,10,2,"Arts Center Station",,0,2948207,shp-10-03,0,0
685010,10,4,"Marietta Transfer Center",,1,2845401,shp-10-52,0,0
689070,BLUE,2,"Circ Blue - Battery/Cumberland Transfer Center",,1,2951107,shp-Blue-02,0,0
692070,50,2,"Marietta Transfer Center",,1,2948507,shp-50-51,0,0
